work_year,experience_level,employment_type,job_title,job_category,salary,remote_ratio,company_size
2023,SE,FT,Data Science Manager,Leadership,120000,0,M
2023,SE,FT,Data Analyst,Data Analytics,230000,0,M
2023,SE,FT,Data Analyst,Data Analytics,180000,0,M
2023,SE,FT,Data Analyst,Data Analytics,153600,0,M
2023,SE,FT,Data Analyst,Data Analytics,106800,0,M
2023,SE,FT,Data Manager,Data Management,140000,0,M
2023,SE,FT,Data Manager,Data Management,120000,0,M
2023,SE,FT,Machine Learning Infrastructure Engineer,Machine Learning & AI,205920,0,M
2023,SE,FT,Machine Learning Infrastructure Engineer,Machine Learning & AI,171600,0,M
2023,SE,FT,Data Analyst,Data Analytics,165000,100,M
2023,SE,FT,Data Analyst,Data Analytics,125000,100,M
2023,SE,FT,Data Engineer,Data Engineering,265000,0,M
2023,SE,FT,Data Engineer,Data Engineering,185000,0,M
2023,MI,FT,Applied Machine Learning Engineer,Machine Learning & AI,130000,0,M
2022,EN,FT,Data Scientist,Data Science,168000,100,M
2023,SE,FT,Data Analyst,Data Analytics,95000,0,M
2023,SE,FT,Data Analyst,Data Analytics,85500,0,M
2023,SE,FT,Data Scientist,Data Science,147100,0,M
2023,SE,FT,Data Scientist,Data Science,90700,0,M
2023,SE,FT,Data Engineer,Data Engineering,167580,0,M
2023,SE,FT,Data Engineer,Data Engineering,87980,0,M
2023,SE,FT,Data Engineer,Data Engineering,202000,100,M
2023,SE,FT,Data Engineer,Data Engineering,135000,100,M
2023,SE,FT,Data Engineer,Data Engineering,163800,0,M
2023,SE,FT,Data Engineer,Data Engineering,126000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,163800,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,126000,0,M
2023,SE,FT,Data Engineer,Data Engineering,104000,100,M
2023,SE,FT,Data Engineer,Data Engineering,65000,100,M
2023,SE,FT,Research Engineer,Research & Development,230000,0,M
2023,SE,FT,Research Engineer,Research & Development,148000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,197000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,106000,0,M
2023,MI,FT,Deep Learning Engineer,Machine Learning & AI,150000,100,M
2023,MI,FT,Deep Learning Engineer,Machine Learning & AI,100000,100,M
2023,SE,FT,Data Engineer,Data Engineering,290000,100,M
2023,SE,FT,Data Engineer,Data Engineering,210000,100,M
2023,SE,FT,Data Engineer,Data Engineering,192000,0,M
2023,SE,FT,Data Engineer,Data Engineering,172800,0,M
2023,SE,FT,Data Scientist,Data Science,300240,0,M
2023,SE,FT,Data Scientist,Data Science,200160,0,M
2023,SE,FT,Data Scientist,Data Science,300240,0,M
2023,SE,FT,Data Scientist,Data Science,200160,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,175000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,140000,0,M
2023,SE,FT,Data Manager,Data Management,169000,0,M
2023,SE,FT,Data Manager,Data Management,100000,0,M
2023,SE,FT,Data Scientist,Data Science,370000,0,M
2023,SE,FT,Data Scientist,Data Science,245000,0,M
2023,SE,FT,Data Analyst,Data Analytics,110000,100,S
2023,SE,FT,Data Analyst,Data Analytics,80000,100,S
2023,EN,FT,Data Analyst,Data Analytics,55000,0,M
2023,EN,FT,Data Analyst,Data Analytics,48000,0,M
2023,SE,FT,Data Analyst,Data Analytics,95000,0,M
2023,SE,FT,Data Analyst,Data Analytics,85000,0,M
2023,SE,FT,Data Engineer,Data Engineering,137500,100,M
2023,SE,FT,Data Engineer,Data Engineering,81500,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,323300,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,184700,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,186000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,153088,100,M
2023,MI,FT,Data Infrastructure Engineer,Data Infrastructure,190000,100,M
2023,MI,FT,Data Infrastructure Engineer,Data Infrastructure,160000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,200000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,150000,100,M
2023,MI,FT,Data Infrastructure Engineer,Data Infrastructure,190000,0,M
2023,MI,FT,Data Infrastructure Engineer,Data Infrastructure,183310,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,240000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,180000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,200000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,150000,100,M
2023,SE,FT,Data Science Manager,Leadership,299500,0,M
2023,SE,FT,Data Science Manager,Leadership,245100,0,M
2023,SE,FT,Data Engineer,Data Engineering,144000,100,M
2023,SE,FT,Data Engineer,Data Engineering,66000,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,148500,0,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,126277,0,M
2023,SE,FT,Data Architect,Data Infrastructure,228000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,120000,0,M
2023,SE,FT,Machine Learning Software Engineer,Machine Learning & AI,180000,0,M
2023,SE,FT,Machine Learning Software Engineer,Machine Learning & AI,90000,0,M
2023,SE,FT,Data Scientist,Data Science,126500,0,M
2023,SE,FT,Data Scientist,Data Science,78000,0,M
2023,SE,FT,Data Engineer,Data Engineering,180000,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,0,M
2023,SE,FT,Machine Learning Software Engineer,Machine Learning & AI,272000,0,M
2023,SE,FT,Machine Learning Software Engineer,Machine Learning & AI,170000,0,M
2023,MI,FT,Data Analyst,Data Analytics,80000,0,M
2023,MI,FT,Data Analyst,Data Analytics,60000,0,M
2023,SE,FT,Data Engineer,Data Engineering,259000,100,M
2023,SE,FT,Data Engineer,Data Engineering,146000,100,M
2023,SE,FT,Data Engineer,Data Engineering,200000,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,0,M
2023,EX,FT,Data Engineer,Data Engineering,310000,100,M
2023,EX,FT,Data Engineer,Data Engineering,239000,100,M
2023,SE,FT,Data Analyst,Data Analytics,142000,100,M
2023,SE,FT,Data Analyst,Data Analytics,95000,100,M
2023,SE,FT,Data Scientist,Data Science,155000,0,M
2023,SE,FT,Data Scientist,Data Science,139500,0,M
2023,MI,FT,Data Engineer,Data Engineering,140000,100,M
2023,MI,FT,Data Engineer,Data Engineering,120000,100,M
2023,SE,FT,Data Engineer,Data Engineering,259000,100,M
2023,SE,FT,Data Engineer,Data Engineering,146000,100,M
2023,SE,FT,Data Science Lead,Leadership,247500,0,M
2023,SE,FT,Data Science Lead,Leadership,172200,0,M
2023,SE,FT,Data Scientist,Data Science,225000,0,M
2023,SE,FT,Data Scientist,Data Science,156400,0,M
2023,SE,FT,Data Engineer,Data Engineering,139500,0,M
2023,SE,FT,Data Engineer,Data Engineering,109400,0,M
2023,MI,FT,Data Engineer,Data Engineering,125000,0,M
2023,MI,FT,Data Engineer,Data Engineering,90000,0,M
2023,SE,FT,Data Scientist,Data Science,185900,0,M
2023,SE,FT,Data Scientist,Data Science,129300,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,139500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,109400,0,M
2023,SE,FT,Data Analyst,Data Analytics,120000,100,M
2023,SE,FT,Data Analyst,Data Analytics,75000,100,M
2023,SE,FT,Data Analyst,Data Analytics,169000,0,M
2023,SE,FT,Data Analyst,Data Analytics,110600,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,288000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,140000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,288000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,140000,100,M
2023,MI,FT,Data Engineer,Data Engineering,120000,0,M
2023,MI,FT,Data Engineer,Data Engineering,90000,0,M
2023,SE,FT,Data Scientist,Data Science,215050,100,M
2023,SE,FT,Data Scientist,Data Science,156400,100,M
2023,SE,FT,Data Architect,Data Infrastructure,198000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,114000,100,M
2023,EN,FT,Data Analyst,Data Analytics,75000,100,M
2023,EN,FT,Data Analyst,Data Analytics,60000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2023,SE,FT,Data Scientist,Data Science,209300,100,M
2023,SE,FT,Data Scientist,Data Science,182200,100,M
2023,SE,FT,Data Manager,Data Management,140000,0,M
2023,SE,FT,Data Manager,Data Management,120000,0,M
2022,EN,FT,Data Scientist,Data Science,85000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,147100,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,90700,0,M
2023,SE,FT,Data Engineer,Data Engineering,230000,0,M
2023,SE,FT,Data Engineer,Data Engineering,170000,0,M
2023,SE,FT,Data Analyst,Data Analytics,227000,0,M
2023,SE,FT,Data Analyst,Data Analytics,108000,0,M
2023,SE,FT,Data Engineer,Data Engineering,180000,100,M
2023,SE,FT,Data Engineer,Data Engineering,160000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,180000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,160000,100,M
2023,SE,FT,Data Engineer,Data Engineering,180000,0,M
2023,SE,FT,Data Engineer,Data Engineering,130000,0,M
2023,EN,FT,Data Analyst,Data Analytics,60000,100,L
2023,EN,FT,Data Analyst,Data Analytics,50000,50,L
2023,SE,FT,Data Engineer,Data Engineering,226700,0,M
2023,SE,FT,Data Engineer,Data Engineering,133300,0,M
2023,SE,FT,Data Engineer,Data Engineering,252000,0,M
2023,SE,FT,Data Engineer,Data Engineering,129000,0,M
2023,SE,FT,Data Analyst,Data Analytics,80000,0,M
2023,SE,FT,Data Analyst,Data Analytics,52500,0,M
2023,SE,FT,Data Engineer,Data Engineering,250000,100,M
2023,SE,FT,Data Engineer,Data Engineering,162500,100,M
2023,EN,FT,Data Analyst,Data Analytics,85000,100,M
2023,EN,FT,Data Analyst,Data Analytics,75000,100,M
2023,SE,FT,Data Analyst,Data Analytics,153600,0,M
2023,SE,FT,Data Analyst,Data Analytics,106800,0,M
2023,MI,FT,Data Analyst,Data Analytics,165000,0,M
2023,MI,FT,Data Analyst,Data Analytics,124000,0,M
2023,SE,FT,Data Analyst,Data Analytics,115934,100,M
2023,SE,FT,Data Analyst,Data Analytics,81666,100,M
2023,SE,FT,Data Engineer,Data Engineering,167580,0,M
2023,SE,FT,Data Engineer,Data Engineering,87980,0,M
2023,SE,FT,Data Engineer,Data Engineering,250000,100,M
2023,SE,FT,Data Engineer,Data Engineering,63000,100,M
2023,MI,FT,Data Scientist,Data Science,170000,0,M
2023,MI,FT,Data Scientist,Data Science,120000,0,M
2023,SE,FT,Data Engineer,Data Engineering,124740,0,M
2023,SE,FT,Data Engineer,Data Engineering,65488,0,M
2023,SE,FT,Data Engineer,Data Engineering,213580,100,M
2023,SE,FT,Data Engineer,Data Engineering,163625,100,M
2022,SE,FT,Machine Learning Software Engineer,Machine Learning & AI,375000,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,220000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,170000,0,M
2023,EX,FT,Data Engineer,Data Engineering,235000,0,M
2023,EX,FT,Data Engineer,Data Engineering,210000,0,M
2023,SE,FT,Data Architect,Data Infrastructure,180000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,115000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,200000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,115000,100,M
2023,SE,FT,Data Science Manager,Leadership,231250,100,M
2023,SE,FT,Data Science Manager,Leadership,138750,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,284310,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,153090,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,100,M
2023,SE,FT,Data Engineer,Data Engineering,75000,100,M
2023,MI,FT,Data Analyst,Data Analytics,125000,0,M
2023,MI,FT,Data Analyst,Data Analytics,105000,0,M
2023,EN,FT,Data Analyst,Data Analytics,55000,0,M
2023,EN,FT,Data Analyst,Data Analytics,48000,0,M
2023,EN,FT,Data Analyst,Data Analytics,100000,50,M
2023,SE,FT,Data Science Lead,Leadership,225900,0,M
2023,SE,FT,Data Science Lead,Leadership,156400,0,M
2023,SE,FT,Data Engineer,Data Engineering,250000,100,M
2023,SE,FT,Data Engineer,Data Engineering,162500,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,318300,100,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,188800,100,M
2023,SE,FT,Data Analyst,Data Analytics,385000,0,M
2023,SE,FT,Data Analyst,Data Analytics,60000,0,M
2023,MI,FT,Data Analyst,Data Analytics,110000,100,M
2023,MI,FT,Data Analyst,Data Analytics,95000,100,M
2023,SE,FT,Data Scientist,Data Science,145000,100,M
2023,SE,FT,Data Scientist,Data Science,135000,100,M
2023,SE,FT,Data Analyst,Data Analytics,180180,0,M
2023,SE,FT,Data Analyst,Data Analytics,106020,0,M
2023,SE,FT,Data Analyst,Data Analytics,93919,100,M
2023,SE,FT,Data Analyst,Data Analytics,51962,100,M
2023,SE,FT,Data Engineer,Data Engineering,241871,0,M
2023,SE,FT,Data Engineer,Data Engineering,133832,0,M
2023,SE,FT,Data Scientist,Data Science,170000,100,M
2023,SE,FT,Data Scientist,Data Science,90000,100,M
2023,EX,FT,Data Engineer,Data Engineering,210914,100,M
2023,EX,FT,Data Engineer,Data Engineering,116704,100,M
2023,SE,FT,Data Analyst,Data Analytics,192500,100,M
2023,SE,FT,Data Analyst,Data Analytics,140000,100,M
2023,SE,FT,Data Scientist,Data Science,149076,0,M
2023,SE,FT,Data Scientist,Data Science,82365,0,M
2023,SE,FT,Data Scientist,Data Science,175000,0,M
2023,SE,FT,Data Scientist,Data Science,148750,0,M
2023,SE,FT,Research Scientist,Research & Development,370000,0,M
2023,SE,FT,Research Scientist,Research & Development,200000,0,M
2023,SE,FT,Data Scientist,Data Science,235000,100,M
2023,SE,FT,Data Scientist,Data Science,185000,100,M
2023,SE,FT,Data Scientist,Data Science,216100,0,M
2023,SE,FT,Data Scientist,Data Science,140800,0,M
2023,EN,FT,Data Scientist,Data Science,110000,50,S
2023,SE,FT,Data Engineer,Data Engineering,128000,0,M
2023,SE,FT,Data Engineer,Data Engineering,81500,0,M
2023,EX,FT,Data Engineer,Data Engineering,284000,100,M
2023,EX,FT,Data Engineer,Data Engineering,236000,100,M
2023,SE,FT,Research Engineer,Research & Development,155850,0,M
2023,SE,FT,Research Engineer,Research & Development,102544,0,M
2023,MI,FT,Data Scientist,Data Science,151410,100,M
2023,MI,FT,Data Scientist,Data Science,115360,100,M
2023,SE,FT,Data Scientist,Data Science,250000,0,M
2023,SE,FT,Data Scientist,Data Science,162500,0,M
2022,EN,FT,Data Scientist,Data Science,180000,100,M
2023,MI,FT,Research Scientist,Research & Development,85000,0,M
2023,MI,FT,Research Scientist,Research & Development,70000,0,M
2023,SE,FT,BI Developer,Data Engineering,135000,100,M
2023,SE,FT,BI Developer,Data Engineering,100000,100,M
2023,EX,FT,Data Analytics Manager,Data Analytics,155000,0,M
2023,EX,FT,Data Analytics Manager,Data Analytics,140000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,204500,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,142200,0,M
2023,SE,FT,Data Engineer,Data Engineering,226700,0,M
2023,SE,FT,Data Engineer,Data Engineering,133300,0,M
2023,SE,FT,Data Scientist,Data Science,225000,100,M
2023,SE,FT,Data Scientist,Data Science,156400,100,M
2023,SE,FT,Data Engineer,Data Engineering,163800,0,M
2023,SE,FT,Data Engineer,Data Engineering,126000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,163800,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,126000,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,220000,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,150000,0,M
2023,SE,FT,Data Engineer,Data Engineering,145000,0,M
2023,SE,FT,Data Engineer,Data Engineering,115000,0,M
2023,SE,FT,Data Analytics Manager,Data Analytics,204500,0,M
2023,SE,FT,Data Analytics Manager,Data Analytics,138900,0,M
2023,MI,FT,Data Engineer,Data Engineering,162500,0,M
2023,MI,FT,Data Engineer,Data Engineering,130000,0,M
2023,SE,FT,Data Engineer,Data Engineering,150000,100,M
2023,SE,FT,Data Engineer,Data Engineering,107000,100,M
2023,EX,FT,Data Engineer,Data Engineering,175000,0,M
2023,EX,FT,Data Engineer,Data Engineering,110000,0,M
2023,SE,FT,Data Engineer,Data Engineering,226700,0,M
2023,SE,FT,Data Engineer,Data Engineering,133300,0,M
2023,SE,FT,Data Engineer,Data Engineering,252000,0,M
2023,SE,FT,Data Engineer,Data Engineering,129000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,150000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,125000,0,M
2023,SE,FT,Data Engineer,Data Engineering,252000,0,M
2023,SE,FT,Data Engineer,Data Engineering,129000,0,M
2023,SE,FT,Data Scientist,Data Science,225000,0,M
2023,SE,FT,Data Scientist,Data Science,156400,0,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,110000,100,L
2023,SE,FT,Data Engineer,Data Engineering,265000,100,M
2023,SE,FT,Data Engineer,Data Engineering,182750,100,M
2023,MI,FT,Data Analyst,Data Analytics,130000,0,M
2023,MI,FT,Data Analyst,Data Analytics,100000,0,M
2023,SE,FT,Data Analyst,Data Analytics,153600,0,M
2023,SE,FT,Data Analyst,Data Analytics,106800,0,M
2023,SE,FT,Data Engineer,Data Engineering,137500,0,M
2023,SE,FT,Data Engineer,Data Engineering,81500,0,M
2023,EX,FT,Head of Data Science,Leadership,314100,0,M
2023,EX,FT,Head of Data Science,Leadership,195800,0,M
2023,SE,FT,Applied Scientist,Data Science,205000,0,M
2023,SE,FT,Applied Scientist,Data Science,180000,0,M
2023,SE,FT,Data Scientist,Data Science,165000,100,M
2023,SE,FT,Data Scientist,Data Science,144000,100,M
2023,EN,FT,BI Developer,Data Engineering,160000,0,M
2023,EN,FT,BI Developer,Data Engineering,100000,0,M
2023,EX,FT,Data Engineer,Data Engineering,200000,0,M
2023,EX,FT,Data Engineer,Data Engineering,145000,0,M
2023,MI,FT,Data Analyst,Data Analytics,150000,0,M
2023,MI,FT,Data Analyst,Data Analytics,100000,0,M
2023,SE,FT,Data Manager,Data Management,199000,0,M
2023,SE,FT,Data Manager,Data Management,112000,0,M
2023,SE,FT,Data Scientist,Data Science,105000,0,M
2023,SE,FT,Data Scientist,Data Science,70000,0,M
2023,SE,FT,Data Analyst,Data Analytics,180180,0,M
2023,SE,FT,Data Analyst,Data Analytics,106020,0,M
2023,EN,FT,Data Engineer,Data Engineering,160000,0,M
2023,EN,FT,Data Engineer,Data Engineering,135000,0,M
2023,SE,FT,Data Scientist,Data Science,183000,0,M
2023,SE,FT,Data Scientist,Data Science,134000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,220000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,150000,0,M
2023,SE,FT,Applied Scientist,Data Science,350000,0,L
2023,SE,FT,Applied Scientist,Data Science,262500,0,L
2023,SE,FT,Data Analyst,Data Analytics,122000,0,M
2023,SE,FT,Data Analyst,Data Analytics,94000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,276000,0,M
2023,SE,FT,Machine Learning Engineer,Machine Learning & AI,184000,0,M
2023,EX,FT,Data Engineer,Data Engineering,310000,100,M
2023,EX,FT,Data Engineer,Data Engineering,239000,100,M
2023,SE,FT,Data Scientist,Data Science,225000,100,M
2023,SE,FT,Data Scientist,Data Science,156400,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,180000,100,M
2023,MI,FT,Machine Learning Engineer,Machine Learning & AI,150000,100,M
2023,SE,FT,Data Scientist,Data Science,228000,0,M
2023,SE,FT,Data Scientist,Data Science,152000,0,M
2023,SE,FT,Data Scientist,Data Science,209450,100,M
2023,SE,FT,Data Scientist,Data Science,158677,100,M
2023,SE,FT,Data Analyst,Data Analytics,175000,0,M
2023,SE,FT,Data Analyst,Data Analytics,145000,0,M
2023,SE,FT,Data Engineer,Data Engineering,240000,0,M
2023,SE,FT,Data Engineer,Data Engineering,170000,0,M
2023,MI,FT,Data Analyst,Data Analytics,103200,0,M
2023,MI,FT,Data Analyst,Data Analytics,61200,0,M
2022,MI,FT,Data Scientist,Data Science,155000,100,L
2023,SE,FT,Data Scientist,Data Science,237000,100,M
2023,SE,FT,Data Scientist,Data Science,145000,100,M
2023,SE,FT,Data Scientist,Data Science,240000,100,M
2023,SE,FT,Data Scientist,Data Science,139000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,174500,0,M
2023,SE,FT,Data Architect,Data Infrastructure,113000,0,M
2023,SE,FT,Data Analyst,Data Analytics,130000,100,M
2023,SE,FT,Data Analyst,Data Analytics,87000,100,M
2023,SE,FT,Data Analyst,Data Analytics,160000,100,M
2023,SE,FT,Data Analyst,Data Analytics,108000,100,M
2023,SE,FT,Data Engineer,Data Engineering,165000,100,M
2023,SE,FT,Data Engineer,Data Engineering,107250,100,M
2023,SE,FT,Data Engineer,Data Engineering,300000,0,M
2023,SE,FT,Data Engineer,Data Engineering,119000,0,M
2023,SE,FT,Data Scientist,Data Science,285800,100,M
2023,SE,FT,Data Scientist,Data Science,154600,100,M
2023,EN,FT,Data Analyst,Data Analytics,30000,100,S
2023,MI,FT,Data Science Manager,Leadership,220000,0,M
2023,MI,FT,Data Science Manager,Leadership,195000,0,M
2023,SE,FT,Data Manager,Data Management,168400,0,M
2023,SE,FT,Data Manager,Data Management,105200,0,M
2023,MI,FT,Data Analyst,Data Analytics,206000,0,M
2023,MI,FT,Data Analyst,Data Analytics,160000,0,M
2023,SE,FT,Analytics Engineer,Data Analytics,200000,100,M
2023,SE,FT,Analytics Engineer,Data Analytics,175000,100,M
2023,SE,FT,Analytics Engineer,Data Analytics,231250,100,M
2023,SE,FT,Analytics Engineer,Data Analytics,138750,100,M
2023,SE,FT,Data Engineer,Data Engineering,240500,0,L
2023,SE,FT,Data Engineer,Data Engineering,123700,0,L
2023,SE,FT,Data Engineer,Data Engineering,160000,100,M
2023,SE,FT,Data Engineer,Data Engineering,90000,100,M
2023,EN,FT,Data Scientist,Data Science,124234,0,M
2023,EN,FT,Data Scientist,Data Science,74540,0,M
2023,MI,FT,Data Analyst,Data Analytics,109000,0,M
2023,MI,FT,Data Analyst,Data Analytics,79000,0,M
2023,SE,FT,Data Scientist,Data Science,275300,100,M
2023,SE,FT,Data Scientist,Data Science,183500,100,M
2023,SE,FT,Data Scientist,Data Science,275300,100,M
2023,SE,FT,Data Scientist,Data Science,183500,100,M
2023,SE,FT,Data Analyst,Data Analytics,160000,100,M
2023,SE,FT,Data Analyst,Data Analytics,125600,100,M
2023,SE,FT,Data Engineer,Data Engineering,170000,0,M
2023,SE,FT,Data Engineer,Data Engineering,120000,0,M
2023,SE,FT,Data Engineer,Data Engineering,225000,0,M
2023,SE,FT,Data Engineer,Data Engineering,140000,0,M
2023,SE,FT,Data Analyst,Data Analytics,141290,0,M
2023,SE,FT,Data Analyst,Data Analytics,74178,0,M
2023,SE,FT,Data Scientist,Data Science,150000,0,M
2023,SE,FT,Data Scientist,Data Science,120000,0,M
2023,SE,FT,Data Engineer,Data Engineering,85000,100,M
2023,SE,FT,Data Engineer,Data Engineering,75000,100,M
2023,SE,FT,Data Engineer,Data Engineering,220000,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,0,M
2023,SE,FT,Data Engineer,Data Engineering,205600,100,M
2023,SE,FT,Data Engineer,Data Engineering,107500,100,M
2023,MI,FT,Data Engineer,Data Engineering,120000,0,M
2023,MI,FT,Data Engineer,Data Engineering,95000,0,M
2023,SE,FT,Data Engineer,Data Engineering,185900,0,M
2023,SE,FT,Data Engineer,Data Engineering,129300,0,M
2023,SE,FT,Data Engineer,Data Engineering,160000,100,M
2023,SE,FT,Data Engineer,Data Engineering,130000,100,M
2023,MI,FT,Data Engineer,Data Engineering,250000,0,M
2023,MI,FT,Data Engineer,Data Engineering,175000,0,M
2023,SE,FT,Data Scientist,Data Science,136000,100,M
2023,SE,FT,Data Scientist,Data Science,104000,100,M
2023,MI,FT,Data Analyst,Data Analytics,80000,0,M
2023,MI,FT,Data Analyst,Data Analytics,52500,0,M
2023,SE,FT,Data Scientist,Data Science,110000,100,M
2023,SE,FT,Data Scientist,Data Science,84000,100,M
2023,SE,FT,BI Analyst,Data Analytics,125000,0,M
2023,SE,FT,BI Analyst,Data Analytics,110000,0,M
2023,MI,FT,Data Analyst,Data Analytics,90000,0,M
2023,MI,FT,Data Analyst,Data Analytics,80000,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,200000,0,M
2023,SE,FT,ML Engineer,Machine Learning & AI,135000,0,M
2022,EN,FT,Business Data Analyst,Data Analytics,48000,50,L
2023,SE,FT,Data Engineer,Data Engineering,130000,0,M
2023,SE,FT,Data Engineer,Data Engineering,75000,0,M
2023,SE,FT,Data Engineer,Data Engineering,252000,0,M
2023,SE,FT,Data Engineer,Data Engineering,129000,0,M
2023,MI,FT,Data Analyst,Data Analytics,150000,0,M
2023,MI,FT,Data Analyst,Data Analytics,100000,0,M
2023,SE,FT,Data Engineer,Data Engineering,226700,0,M
2023,SE,FT,Data Engineer,Data Engineering,133300,0,M
2023,SE,FT,Data Scientist,Data Science,190000,0,M
2023,SE,FT,Data Scientist,Data Science,165000,0,M
2023,SE,FT,Data Engineer,Data Engineering,170000,100,M
2023,SE,FT,Data Engineer,Data Engineering,150000,100,M
2023,MI,FT,Data Engineer,Data Engineering,150000,0,M
2023,MI,FT,Data Engineer,Data Engineering,130000,0,M
2023,SE,FT,Data Scientist,Data Science,225000,0,M
2023,SE,FT,Data Scientist,Data Science,156400,0,M
2023,SE,FT,Computer Vision Engineer,Machine Learning & AI,200000,100,S
2023,SE,FT,Data Scientist,Data Science,257000,0,M
2023,SE,FT,Data Scientist,Data Science,134000,0,M
2023,SE,FT,Data Engineer,Data Engineering,205600,0,L
2023,SE,FT,Data Engineer,Data Engineering,105700,0,L
2023,SE,FT,BI Developer,Data Engineering,140000,100,M
2023,SE,FT,BI Developer,Data Engineering,110000,100,M
2023,SE,FT,Data Science Manager,Leadership,299500,0,M
2023,SE,FT,Data Science Manager,Leadership,245100,0,M
2023,SE,FT,Research Scientist,Research & Development,210000,0,M
2023,SE,FT,Research Scientist,Research & Development,151800,0,M
2023,EN,FT,Data Engineer,Data Engineering,160000,0,M
2023,EN,FT,Data Engineer,Data Engineering,135000,0,M
2023,MI,FT,Data Engineer,Data Engineering,120000,100,M
2023,MI,FT,Data Engineer,Data Engineering,95000,100,M
2023,SE,FT,Data Engineer,Data Engineering,250000,100,M
2023,SE,FT,Data Engineer,Data Engineering,63000,100,M
2023,SE,FT,Data Scientist,Data Science,237000,100,M
2023,SE,FT,Data Scientist,Data Science,145000,100,M
2023,SE,FT,Data Scientist,Data Science,130000,100,M
2023,SE,FT,Data Scientist,Data Science,90000,100,M
2023,MI,FT,Data Analyst,Data Analytics,120000,100,M
2023,MI,FT,Data Analyst,Data Analytics,100000,100,M
2023,SE,FT,Data Architect,Data Infrastructure,174500,0,M
2023,SE,FT,Data Architect,Data Infrastructure,113000,0,M
2023,MI,FT,Data Scientist,Data Science,183310,0,M
2023,MI,FT,Data Scientist,Data Science,183310,0,M
